h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$36,10","$40,68","$45,26","$49,84","$54,42","$59,01","$63,59","$68,17","$72,76","$77,33","$81,92","$86,50","$91,69","$97,19","$103,02"
"0,6","$38,38","$42,95","$47,54","$52,12","$56,70","$61,28","$65,87","$70,45","$75,03","$79,63","$84,21","$88,78","$94,11","$99,75","$105,74"
"0,7","$40,67","$45,25","$49,83","$54,40","$58,99","$63,58","$68,16","$72,74","$77,31","$81,90","$86,49","$91,07","$96,53","$102,32","$108,46"
"0,8","$42,94","$47,52","$52,11","$56,69","$61,26","$65,85","$70,44","$75,02","$79,60","$84,19","$88,76","$93,33","$98,93","$104,87","$111,16"
"0,9","$45,24","$49,81","$54,39","$58,98","$63,55","$68,15","$72,72","$77,31","$81,88","$86,47","$91,05","$95,61","$101,35","$107,43","$113,88"
1,"$47,51","$52,08","$56,68","$61,24","$65,83","$70,42","$75,00","$79,58","$84,17","$88,74","$93,32","$97,93","$103,81","$110,03","$116,64"
"1,1","$50,78","$56,56","$61,32","$64,81","$69,50","$74,15","$78,83","$81,86","$86,46","$91,02","$95,60","$100,18","$106,20","$112,57","$119,32"
"1,2","$54,16","$59,48","$64,29","$68,45","$73,21","$76,49","$81,14","$84,15","$88,71","$93,32","$97,89","$102,46","$108,61","$115,12","$122,03"
"1,3","$57,08","$61,88","$66,71","$71,49","$75,58","$80,37","$85,12","$86,45","$90,99","$95,58","$100,17","$104,75","$111,04","$117,70","$124,76"
"1,4","$59,48","$64,28","$69,09","$73,91","$77,98","$82,72","$86,65","$88,70","$93,30","$97,86","$102,45","$107,03","$113,45","$120,26","$127,47"
"1,5","$60,69","$66,06","$71,47","$75,57","$80,34","$84,28","$88,14","$90,99","$95,58","$100,14","$104,74","$109,32","$115,88","$122,84","$130,21"
"1,6","$62,43","$68,42","$73,17","$77,96","$82,70","$85,79","$90,47","$93,28","$97,84","$102,44","$107,01","$111,61","$118,30","$125,40","$132,93"
"1,7","$64,76","$70,09","$74,84","$79,55","$84,27","$88,11","$92,80","$95,55","$100,13","$104,71","$109,29","$113,86","$120,69","$127,94","$135,61"
"1,8","$67,09","$71,77","$76,43","$81,11","$85,77","$90,45","$95,13","$97,83","$102,43","$107,00","$111,58","$116,16","$123,13","$130,51","$138,35"
"1,9","$69,77","$74,64","$79,49","$84,35","$89,20","$94,07","$98,93","$101,74","$106,53","$111,28","$116,04","$120,80","$128,05","$135,74","$143,88"
2,"$72,56","$77,62","$82,67","$87,73","$92,77","$97,83","$102,89","$105,81","$110,79","$115,73","$120,68","$125,64","$133,17","$141,16","$149,63"
"2,1","$75,46","$80,73","$85,97","$91,24","$96,48","$101,75","$107,00","$110,04","$115,22","$120,36","$125,51","$130,66","$138,50","$146,81","$155,62"
"2,2","$78,48","$83,96","$89,41","$94,89","$100,34","$105,82","$111,28","$114,45","$119,83","$125,17","$130,53","$135,89","$144,04","$152,68","$161,84"
"2,3","$81,62","$87,32","$92,99","$98,68","$104,35","$110,05","$115,73","$119,02","$124,62","$130,18","$135,75","$141,32","$149,80","$158,79","$168,32"
"2,4","$84,88","$90,81","$96,71","$102,63","$108,53","$114,45","$120,36","$123,78","$129,60","$135,39","$141,18","$146,98","$155,80","$165,14","$175,05"
