h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$32,27","$35,66","$40,39","$45,00","$49,74","$54,37","$59,09","$63,82","$68,45","$73,19","$77,82","$82,53","$87,17","$92,40","$97,94"
"0,6","$36,06","$39,88","$45,10","$50,33","$55,54","$60,86","$66,09","$71,31","$76,52","$81,75","$86,97","$92,19","$97,40","$103,24","$109,44"
"0,7","$39,84","$44,12","$49,93","$55,65","$61,47","$67,27","$72,98","$78,78","$84,60","$90,31","$96,12","$101,93","$107,65","$114,11","$120,96"
"0,8","$42,91","$48,36","$54,66","$60,96","$67,36","$73,66","$79,97","$86,27","$92,69","$98,98","$105,29","$111,59","$117,99","$125,07","$132,58"
"0,9","$46,61","$52,59","$59,49","$66,28","$73,19","$80,07","$86,97","$93,87","$100,65","$107,55","$114,44","$121,34","$128,22","$135,92","$144,07"
1,"$50,33","$56,82","$64,23","$71,61","$79,09","$86,48","$93,96","$101,35","$108,73","$116,21","$123,60","$131,00","$138,48","$146,78","$155,59"
"1,1","$54,15","$63,51","$70,43","$78,46","$86,59","$94,74","$102,87","$108,82","$116,80","$124,79","$132,76","$140,74","$148,73","$157,65","$167,11"
"1,2","$59,01","$68,45","$77,46","$85,53","$94,44","$101,27","$110,00","$116,32","$124,89","$133,35","$141,93","$150,40","$158,97","$168,51","$178,62"
"1,3","$63,39","$72,91","$82,42","$92,04","$100,59","$110,01","$119,44","$123,90","$132,96","$142,01","$151,07","$160,14","$169,20","$179,35","$190,11"
"1,4","$66,69","$77,36","$87,50","$97,61","$106,63","$116,67","$124,78","$131,39","$141,04","$150,59","$160,24","$169,89","$179,45","$190,22","$201,63"
"1,5","$69,46","$81,02","$91,58","$102,22","$112,78","$121,54","$131,30","$138,87","$149,01","$159,25","$169,40","$179,56","$189,69","$201,07","$213,14"
"1,6","$72,83","$84,20","$96,59","$107,76","$117,11","$127,48","$138,43","$146,45","$157,09","$167,83","$178,56","$189,29","$199,94","$211,94","$224,65"
"1,7","$76,65","$88,11","$100,05","$111,64","$122,56","$134,02","$145,57","$153,94","$165,17","$176,40","$187,71","$198,95","$210,18","$222,79","$236,16"
"1,8","$78,78","$90,61","$102,43","$114,25","$126,07","$137,78","$149,60","$161,42","$173,24","$185,06","$196,87","$208,69","$220,51","$233,74","$247,77"
"1,9","$82,44","$94,85","$107,15","$119,57","$131,88","$144,29","$156,60","$168,90","$181,32","$193,64","$206,04","$218,35","$230,76","$244,61","$259,29"
2,"$86,18","$99,08","$111,99","$124,89","$137,78","$150,69","$163,60","$176,49","$189,40","$202,30","$215,21","$228,10","$241,00","$255,46","$270,78"
"2,1","$89,83","$103,32","$116,72","$130,20","$143,60","$157,09","$170,47","$183,98","$197,47","$210,86","$224,36","$237,76","$251,25","$266,32","$282,30"
"2,2","$93,47","$107,55","$121,53","$135,52","$149,51","$163,49","$177,47","$191,45","$205,44","$219,53","$233,52","$247,50","$261,49","$277,18","$293,81"
"2,3","$97,21","$111,38","$125,57","$139,75","$153,94","$168,13","$182,29","$196,48","$210,66","$224,86","$239,05","$253,22","$267,39","$283,44","$300,44"
