h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$24,21","$26,69","$30,02","$33,43","$36,76","$40,17","$43,58","$46,90","$50,31","$53,64","$57,04","$60,46","$63,78","$67,48","$71,39"
"0,6","$27,07","$29,85","$33,68","$37,50","$41,33","$45,16","$48,98","$52,80","$56,64","$60,46","$64,28","$68,10","$71,94","$76,11","$80,53"
"0,7","$29,93","$33,10","$37,34","$41,58","$45,91","$50,15","$54,47","$58,71","$62,95","$67,28","$71,51","$75,84","$80,08","$84,72","$89,64"
"0,8","$32,15","$36,26","$41,00","$45,74","$50,39","$55,13","$59,88","$64,61","$69,35","$74,10","$78,75","$83,49","$88,24","$93,36","$98,77"
"0,9","$34,95","$39,42","$44,66","$49,81","$54,97","$60,13","$65,36","$70,52","$75,68","$80,84","$86,07","$91,22","$96,38","$101,97","$107,88"
1,"$37,75","$42,66","$48,23","$53,88","$59,54","$65,12","$70,77","$76,42","$82,08","$87,65","$93,30","$98,96","$104,53","$110,59","$117,01"
"1,1","$40,55","$47,66","$52,93","$59,12","$65,32","$71,59","$77,78","$82,33","$88,40","$94,47","$100,54","$106,61","$112,68","$119,22","$126,13"
"1,2","$44,19","$51,53","$58,33","$64,60","$71,35","$76,68","$83,30","$88,24","$94,72","$101,29","$107,78","$114,35","$120,83","$127,84","$135,25"
"1,3","$47,50","$54,84","$62,17","$69,51","$76,11","$83,37","$90,63","$94,14","$101,12","$108,02","$115,01","$122,00","$128,98","$136,46","$144,38"
"1,4","$49,91","$58,16","$66,02","$73,78","$80,78","$88,56","$94,87","$100,04","$107,44","$114,85","$122,33","$129,73","$137,13","$145,08","$153,50"
"1,5","$52,00","$60,98","$69,19","$77,32","$85,54","$92,39","$100,00","$105,86","$113,76","$121,66","$129,56","$137,47","$145,28","$153,71","$162,62"
"1,6","$54,55","$63,34","$72,91","$81,64","$88,98","$97,04","$105,52","$111,76","$120,17","$128,48","$136,80","$145,12","$153,43","$162,33","$171,74"
"1,7","$57,34","$66,33","$75,61","$84,65","$93,14","$102,12","$111,12","$117,67","$126,49","$135,31","$144,04","$152,85","$161,59","$170,96","$180,88"
"1,8","$58,96","$68,19","$77,42","$86,65","$95,89","$105,11","$114,35","$123,57","$132,80","$142,04","$151,26","$160,51","$169,73","$179,57","$189,99"
"1,9","$61,70","$71,35","$81,08","$90,73","$100,46","$110,11","$119,84","$129,47","$139,21","$148,86","$158,50","$168,24","$177,88","$188,20","$199,11"
2,"$64,45","$74,59","$84,74","$94,89","$104,95","$115,09","$125,24","$135,38","$145,53","$155,68","$165,83","$175,97","$186,03","$196,82","$208,24"
"2,1","$67,19","$77,75","$88,40","$98,96","$109,52","$120,08","$130,73","$141,28","$151,85","$162,50","$173,06","$183,62","$194,18","$205,44","$217,36"
"2,2","$69,94","$81,00","$91,97","$103,03","$114,10","$125,15","$136,13","$147,20","$158,26","$169,23","$180,29","$191,36","$202,33","$214,07","$226,48"
"2,3","$72,68","$84,16","$95,55","$107,03","$118,42","$129,90","$141,28","$152,77","$164,16","$175,64","$187,03","$198,50","$209,90","$222,07","$234,95"
