"2,1","$62,38","$72,37","$82,47","$92,47","$102,55","$112,55","$122,64","$132,63","$142,73","$152,71","$162,71","$172,80","$182,80","$192,89","$202,88","$212,97","$222,96","$233,05","$243,05"
"2,2","$63,79","$74,06","$84,41","$94,68","$105,03","$115,38","$125,64","$135,98","$146,27","$156,61","$166,87","$177,23","$187,57","$197,85","$208,20","$218,46","$228,80","$239,07","$249,43"
"2,3","$65,12","$75,74","$86,36","$96,98","$107,50","$118,13","$128,72","$139,27","$149,89","$160,51","$171,03","$181,65","$192,27","$202,81","$213,41","$224,03","$234,56","$245,17","$255,81"
"2,4","$66,54","$77,41","$88,31","$99,20","$109,99","$120,86","$131,75","$142,64","$153,52","$164,31","$175,19","$186,08","$196,97","$207,86","$218,64","$229,52","$240,41","$251,30","$262,16"
"2,5","$67,95","$79,11","$90,26","$101,40","$112,55","$123,68","$134,76","$145,89","$157,05","$168,20","$179,37","$190,51","$201,63","$212,80","$223,94","$235,09","$246,25","$257,30","$268,47"
"2,6","$69,38","$80,77","$92,19","$103,61","$115,03","$126,43","$137,86","$149,27","$160,68","$172,11","$183,51","$194,92","$206,35","$217,76","$229,17","$240,58","$251,99","$263,42","$274,82"
"2,7","$70,79","$82,47","$94,15","$105,83","$117,49","$129,18","$140,86","$152,64","$164,31","$175,99","$187,68",,,,,,,,
"2,8","$72,12","$84,15","$96,09","$108,04","$119,98","$132,02","$143,96","$155,90","$167,85","$179,88","$191,82",,,,,,,,
"2,9","$73,52","$85,75","$98,03","$110,24","$122,54","$134,76","$146,97","$159,28","$171,48","$183,68","$195,98",,,,,,,,
3,"$74,94","$87,42","$99,98","$112,45","$125,03","$137,49","$150,07","$162,54","$175,10","$187,57","$200,13",,,,,,,,
"3,1","$76,36","$89,11","$101,94","$114,66","$127,50","$140,33","$153,08","$165,90","$178,63","$191,47","$204,30",,,,,,,,
"3,2","$77,68","$90,78","$103,87","$116,97","$129,99","$143,08","$156,17","$169,19","$182,28","$195,35","$208,37",,,,,,,,
"3,3","$79,11","$92,47","$105,83","$119,19","$132,45","$145,82","$159,17","$172,55","$185,89","$199,27","$212,53",,,,,,,,
"3,4","$80,53","$94,15","$107,77","$121,40","$135,03","$148,64","$162,27","$175,81","$189,44","$203,05","$216,68",,,,,,,,
"3,5","$81,94","$95,82","$109,73","$123,61","$137,49","$151,39","$165,29","$179,17","$193,06","$206,95","$220,86",,,,,,,,
"3,6","$83,26","$97,50","$111,66","$125,81","$139,99","$154,13","$168,29","$182,52","$196,70","$210,85","$225,02",,,,,,,,
"3,7","$84,68","$99,20","$113,62","$128,03","$142,45","$156,98","$171,39","$185,81","$200,23","$214,74","$229,17",,,,,,,,
"3,8","$86,09","$100,78","$115,56","$130,24","$145,02","$159,71","$174,39","$189,18","$203,85","$218,64","$233,32",,,,,,,,
"3,9","$87,51","$102,45","$117,49","$132,45","$147,49","$162,45","$177,47","$192,43","$207,48","$222,45","$237,48",,,,,,,,
4,"$88,92","$104,15","$119,45","$134,66","$149,97","$165,29","$180,51","$195,80","$211,01","$226,34","$241,64",,,,,,,,
