h,"0,4","0,5","0,6","0,7","0,8","0,9","1,0","1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$15,96","$17,75","$19,53","$21,32","$23,12","$24,92","$26,70","$28,50","$30,30","$32,09","$33,89","$35,58","$37,36","$39,23","$41,19"
"0,6","$16,58","$18,37","$20,19","$21,96","$23,77","$25,55","$27,34","$29,13","$30,93","$32,72","$34,52","$36,25","$38,06","$39,96","$41,96"
"0,7","$17,24","$19,03","$20,82","$22,61","$24,41","$26,19","$28,00","$29,79","$31,58","$33,39","$35,15","$36,91","$38,75","$40,69","$42,73"
"0,8","$17,86","$19,65","$21,45","$23,24","$25,04","$26,84","$28,62","$30,43","$32,21","$34,01","$35,81","$37,60","$39,48","$41,45","$43,53"
"0,9","$18,50","$20,29","$22,08","$23,88","$25,69","$27,48","$29,27","$31,07","$32,86","$34,66","$36,43","$38,25","$40,16","$42,17","$44,28"
"1,0","$19,15","$20,93","$22,73","$24,52","$26,32","$28,11","$29,91","$31,69","$33,48","$35,29","$37,07","$38,92","$40,87","$42,91","$45,06"
"1,1","$20,18","$22,01","$23,84","$25,66","$27,50","$29,32","$30,55","$32,35","$34,14","$35,94","$37,73","$39,62","$41,60","$43,68","$45,86"
"1,2","$20,83","$23,10","$24,97","$26,84","$28,16","$29,98","$31,20","$32,99","$34,77","$36,57","$38,36","$40,28","$42,29","$44,41","$46,63"
"1,3","$21,90","$24,00","$25,87","$27,76","$29,36","$30,62","$31,83","$33,62","$35,43","$37,22","$39,00","$40,95","$43,00","$45,15","$47,40"
"1,4","$22,56","$24,66","$26,54","$28,43","$30,03","$31,91","$32,48","$34,27","$36,05","$37,85","$39,65","$41,63","$43,71","$45,90","$48,19"
"1,5","$23,22","$25,32","$27,23","$29,10","$30,69","$32,56","$33,10","$34,90","$36,70","$38,51","$40,29","$42,30","$44,42","$46,64","$48,97"
"1,6","$23,55","$25,76","$27,63","$29,51","$31,36","$32,75","$33,76","$35,54","$37,35","$39,13","$40,92","$42,97","$45,11","$47,37","$49,74"
"1,7","$24,09","$26,42","$28,29","$30,17","$31,56","$33,24","$34,39","$36,19","$37,97","$39,77","$41,58","$43,66","$45,84","$48,13","$50,54"
"1,8","$24,74","$26,68","$28,55","$30,37","$32,08","$33,89","$35,04","$36,83","$38,62","$40,41","$42,21","$44,32","$46,54","$48,86","$51,31"
"1,9","$25,38","$27,22","$29,06","$30,88","$32,72","$34,54","$35,67","$37,46","$39,28","$41,05","$42,86","$45,00","$47,25","$49,62","$52,10"
"2,0","$26,03","$27,86","$29,71","$31,53","$33,37","$35,20","$36,31","$38,11","$39,92","$41,69","$43,49","$45,66","$47,95","$50,35","$52,86"
"2,1","$26,71","$28,58","$30,48","$32,35","$34,24","$36,12","$37,25","$39,10","$40,96","$42,77","$44,62","$46,85","$49,19","$51,65","$54,24"
"2,2","$27,40","$29,33","$31,28","$33,19","$35,13","$37,05","$38,22","$40,12","$42,02","$43,89","$45,78","$48,07","$50,47","$53,00","$55,65"
"2,3","$28,11","$30,09","$32,09","$34,05","$36,04","$38,02","$39,22","$41,16","$43,12","$45,03","$46,97","$49,32","$51,79","$54,38","$57,09"
"2,4","$28,84","$30,87","$32,92","$34,94","$36,98","$39,01","$40,24","$42,23","$44,24","$46,20","$48,19","$50,60","$53,13","$55,79","$58,58"
