h,"0,4","0,5","0,6","0,7","0,8","0,9","1,0","1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$11,23","$12,35","$13,49","$14,61","$15,74","$16,88","$18,00","$19,12","$20,27","$21,38","$22,52","$23,53","$24,59","$25,70","$26,86"
"0,6","$11,55","$12,68","$13,82","$14,94","$16,07","$17,21","$18,34","$19,47","$20,60","$21,73","$22,86","$23,89","$24,96","$26,09","$27,26"
"0,7","$11,89","$13,02","$14,16","$15,29","$16,43","$17,54","$18,68","$19,80","$20,95","$22,06","$23,19","$24,23","$25,32","$26,46","$27,65"
"0,8","$12,23","$13,36","$14,49","$15,64","$16,76","$17,88","$19,01","$20,16","$21,26","$22,40","$23,53","$24,59","$25,70","$26,85","$28,06"
"0,9","$12,57","$13,70","$14,83","$15,96","$17,09","$18,20","$19,36","$20,48","$21,60","$22,74","$23,87","$24,94","$26,07","$27,24","$28,47"
"1,0","$12,91","$14,02","$15,15","$16,29","$17,42","$18,55","$19,67","$20,81","$21,95","$23,08","$24,20","$25,29","$26,43","$27,62","$28,86"
"1,1","$13,50","$14,67","$15,80","$16,96","$18,13","$19,26","$20,01","$21,17","$22,28","$23,40","$24,54","$25,64","$26,80","$28,00","$29,26"
"1,2","$13,85","$15,30","$16,47","$17,64","$18,46","$19,63","$20,37","$21,49","$22,62","$23,75","$24,89","$26,01","$27,18","$28,40","$29,68"
"1,3","$14,46","$15,81","$16,99","$18,16","$19,19","$19,95","$20,69","$21,83","$22,96","$24,09","$25,23","$26,37","$27,55","$28,79","$30,09"
"1,4","$14,83","$16,13","$17,32","$18,53","$19,51","$20,69","$21,04","$22,17","$23,29","$24,42","$25,56","$26,71","$27,91","$29,17","$30,48"
"1,5","$15,15","$16,50","$17,69","$18,87","$19,86","$21,05","$21,37","$22,50","$23,63","$24,76","$25,90","$27,07","$28,28","$29,56","$30,89"
"1,6","$15,30","$16,70","$17,87","$19,05","$20,22","$21,09","$21,72","$22,83","$23,97","$25,11","$26,24","$27,42","$28,65","$29,94","$31,29"
"1,7","$15,57","$17,04","$18,22","$19,40","$20,27","$21,35","$22,05","$23,18","$24,31","$25,44","$26,57","$27,77","$29,02","$30,32","$31,69"
"1,8","$15,90","$17,15","$18,30","$19,47","$20,54","$21,67","$22,38","$23,52","$24,63","$25,77","$26,91","$28,12","$29,39","$30,71","$32,09"
"1,9","$16,24","$17,41","$18,54","$19,69","$20,87","$22,00","$22,72","$23,87","$24,96","$26,13","$27,27","$28,50","$29,78","$31,12","$32,52"
"2,0","$16,58","$17,77","$18,87","$20,05","$21,23","$22,35","$23,04","$24,20","$25,28","$26,47","$27,61","$28,85","$30,15","$31,51","$32,93"
"2,1","$16,94","$18,16","$19,29","$20,49","$21,70","$22,84","$23,55","$24,73","$25,84","$27,05","$28,22","$29,49","$30,81","$32,20","$33,65"
"2,2","$17,32","$18,56","$19,71","$20,94","$22,17","$23,34","$24,06","$25,28","$26,40","$27,65","$28,84","$30,14","$31,49","$32,91","$34,39"
"2,3","$17,70","$18,97","$20,14","$21,40","$22,66","$23,86","$24,59","$25,83","$26,99","$28,26","$29,47","$30,80","$32,18","$33,63","$35,15"
"2,4","$18,09","$19,39","$20,59","$21,87","$23,16","$24,38","$25,14","$26,40","$27,58","$28,88","$30,12","$31,48","$32,89","$34,37","$35,92"
