h,"0,4","0,5","0,6","0,7","0,8","0,9","1,0","1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$28,03","$31,55","$35,08","$38,60","$42,11","$45,65","$49,16","$52,67","$56,22","$59,72","$63,23","$67,02","$71,05","$75,31","$79,83"
"0,6","$29,46","$32,99","$36,52","$40,05","$43,54","$47,06","$50,59","$54,12","$57,64","$61,15","$64,68","$68,56","$72,67","$77,03","$81,65"
"0,7","$30,90","$34,43","$37,94","$41,46","$45,01","$48,51","$52,04","$55,56","$59,08","$62,59","$66,11","$70,07","$74,28","$78,73","$83,46"
"0,8","$32,34","$35,86","$39,38","$42,89","$46,44","$49,96","$53,47","$56,98","$60,50","$64,05","$67,55","$71,61","$75,90","$80,46","$85,29"
"0,9","$33,77","$37,31","$40,82","$44,35","$47,87","$51,39","$54,90","$58,42","$61,94","$65,47","$68,98","$73,12","$77,51","$82,16","$87,09"
"1,0","$35,21","$38,74","$42,26","$45,79","$49,29","$52,82","$56,33","$59,84","$63,38","$66,90","$70,43","$74,66","$79,14","$83,88","$88,92"
"1,1","$37,39","$40,98","$44,56","$48,16","$51,73","$55,35","$57,77","$61,30","$64,81","$68,32","$71,86","$76,17","$80,74","$85,59","$90,72"
"1,2","$38,85","$43,28","$46,93","$50,58","$53,19","$56,78","$59,20","$62,74","$66,25","$69,77","$73,30","$77,70","$82,36","$87,30","$92,54"
"1,3","$41,10","$45,19","$48,90","$52,58","$55,74","$58,26","$60,64","$64,16","$67,68","$71,21","$74,70","$79,19","$83,94","$88,97","$94,31"
"1,4","$42,59","$46,68","$50,40","$54,07","$57,24","$60,89","$62,08","$65,60","$69,13","$72,63","$76,17","$80,74","$85,59","$90,72","$96,17"
"1,5","$44,09","$48,20","$51,89","$55,60","$58,73","$62,38","$63,51","$67,03","$70,54","$74,08","$77,59","$82,25","$87,18","$92,41","$97,96"
"1,6","$44,91","$49,23","$52,89","$56,57","$60,23","$62,97","$64,94","$68,48","$72,00","$75,51","$79,04","$83,78","$88,81","$94,14","$99,79"
"1,7","$46,17","$50,73","$54,38","$58,06","$60,83","$64,13","$66,38","$69,90","$73,43","$76,96","$80,48","$85,31","$90,43","$95,85","$101,60"
"1,8","$47,61","$51,47","$55,08","$58,68","$62,00","$65,58","$67,83","$71,34","$74,87","$78,39","$81,93","$86,84","$92,05","$97,58","$103,43"
"1,9","$49,08","$52,66","$56,29","$59,83","$63,44","$67,03","$69,26","$72,77","$76,32","$79,83","$83,36","$88,37","$93,67","$99,29","$105,25"
"2,0","$50,54","$54,11","$57,76","$61,30","$64,91","$68,51","$70,69","$74,21","$77,76","$81,25","$84,80","$89,89","$95,28","$101,00","$107,06"
"2,1","$52,06","$55,73","$59,50","$63,14","$66,86","$70,57","$72,81","$76,43","$80,10","$83,69","$87,35","$92,59","$98,14","$104,03","$110,27"
"2,2","$53,62","$57,41","$61,28","$65,04","$68,87","$72,69","$74,99","$78,72","$82,50","$86,20","$89,97","$95,37","$101,09","$107,15","$113,58"
"2,3","$55,23","$59,13","$63,12","$66,99","$70,93","$74,87","$77,24","$81,09","$84,98","$88,79","$92,67","$98,23","$104,12","$110,37","$116,99"
"2,4","$56,88","$60,90","$65,01","$69,00","$73,06","$77,11","$79,56","$83,52","$87,52","$91,45","$95,45","$101,17","$107,24","$113,68","$120,50"
