h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$26,64","$30,54","$34,35","$38,25","$42,04","$45,95","$49,85","$53,65","$57,56","$61,36","$65,26","$69,83","$74,72","$79,95","$85,54"
"0,6","$29,77","$34,15","$38,53","$42,91","$47,28","$51,65","$56,04","$60,40","$64,79","$69,16","$73,54","$78,69","$84,20","$90,09","$96,40"
"0,7","$32,92","$37,86","$42,72","$47,57","$52,52","$57,36","$62,31","$67,16","$72,01","$76,96","$81,81","$87,54","$93,67","$100,23","$107,24"
"0,8","$36,05","$41,48","$46,90","$52,33","$57,65","$63,08","$68,50","$73,92","$79,35","$84,76","$90,09","$96,39","$103,14","$110,36","$118,08"
"0,9","$39,20","$45,09","$51,08","$56,98","$62,89","$68,78","$74,77","$80,67","$86,57","$92,47","$98,46","$105,35","$112,73","$120,62","$129,06"
1,"$42,34","$48,80","$55,17","$61,64","$68,13","$74,49","$80,96","$87,42","$93,90","$100,28","$106,73","$114,20","$122,20","$130,75","$139,90"
"1,1","$45,47","$52,42","$59,36","$66,31","$73,26","$80,29","$87,23","$94,19","$101,12","$108,07","$115,02","$123,07","$131,68","$140,90","$150,76"
"1,2","$50,55","$58,38","$66,09","$73,91","$80,06","$87,72","$95,29","$100,94","$108,35","$115,87","$123,30","$131,93","$141,16","$151,04","$161,62"
"1,3","$53,82","$62,73","$71,12","$78,76","$87,07","$93,53","$101,68","$107,69","$115,68","$123,57","$131,57","$140,78","$150,63","$161,18","$172,46"
"1,4","$57,08","$66,52","$75,52","$84,41","$92,41","$101,31","$110,12","$114,44","$122,92","$131,38","$139,94","$149,74","$160,22","$171,44","$183,44"
"1,5","$59,49","$69,76","$79,92","$88,45","$97,85","$105,70","$114,95","$121,10","$130,14","$139,18","$148,22","$158,59","$169,69","$181,57","$194,28"
"1,6","$62,40","$73,51","$83,41","$93,39","$103,29","$113,19","$120,71","$127,86","$137,48","$146,98","$156,50","$167,45","$179,18","$191,72","$205,14"
"1,7","$65,60","$76,26","$87,76","$98,25","$107,07","$117,40","$127,12","$134,61","$144,70","$154,77","$164,77","$176,30","$188,65","$201,85","$215,98"
"1,8","$68,80","$79,56","$92,12","$101,61","$111,88","$122,64","$133,43","$141,37","$151,92","$162,49","$173,04","$185,16","$198,12","$211,99","$226,82"
"1,9","$72,00","$83,25","$95,07","$105,87","$117,21","$128,47","$139,83","$148,12","$159,25","$170,29","$181,32","$194,01","$207,59","$222,12","$237,67"
2,"$73,73","$85,33","$96,94","$108,55","$120,06","$131,66","$143,27","$154,88","$166,48","$178,09","$189,69","$202,97","$217,18","$232,38","$248,64"
"2,1","$76,86","$88,94","$101,12","$113,21","$125,29","$137,36","$149,54","$161,63","$173,72","$185,90","$197,97","$211,83","$226,66","$242,52","$259,50"
"2,2","$80,01","$92,67","$105,21","$117,87","$130,53","$143,18","$155,72","$168,38","$181,04","$193,59","$206,24","$220,68","$236,13","$252,66","$270,34"
"2,3","$83,15","$96,28","$109,30","$122,43","$135,47","$148,59","$161,63","$174,75","$187,79","$200,92","$213,96","$228,93","$244,96","$262,10","$280,45"
