h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$21,62","$24,59","$27,55","$30,62","$33,57","$36,55","$39,61","$42,56","$45,53","$48,59","$51,55","$54,90","$58,47","$62,27","$66,32"
"0,6","$23,81","$27,15","$30,51","$33,88","$37,23","$40,58","$43,95","$47,30","$50,66","$54,02","$57,38","$61,11","$65,08","$69,31","$73,82"
"0,7","$25,97","$29,73","$33,38","$37,14","$40,89","$44,54","$48,29","$51,95","$55,70","$59,45","$63,10","$67,20","$71,57","$76,22","$81,18"
"0,8","$28,15","$32,29","$36,34","$40,39","$44,44","$48,59","$52,63","$56,69","$60,73","$64,88","$68,93","$73,41","$78,18","$83,26","$88,68"
"0,9","$30,41","$34,86","$39,21","$43,65","$48,10","$52,54","$56,98","$61,43","$65,87","$70,32","$74,66","$79,51","$84,68","$90,19","$96,05"
1,"$32,59","$37,42","$42,17","$47,01","$51,75","$56,58","$61,33","$66,17","$70,91","$75,74","$80,48","$85,71","$91,28","$97,22","$103,53"
"1,1","$34,76","$39,89","$45,13","$50,26","$55,40","$60,53","$65,67","$70,80","$75,94","$81,18","$86,32","$91,93","$97,91","$104,27","$111,05"
"1,2","$38,51","$44,17","$49,91","$55,66","$60,24","$65,78","$71,42","$75,54","$81,08","$86,60","$92,05","$98,03","$104,41","$111,19","$118,42"
"1,3","$40,76","$47,28","$53,50","$59,05","$65,21","$69,90","$75,85","$80,28","$86,12","$92,05","$97,86","$104,22","$111,00","$118,21","$125,89"
"1,4","$43,04","$49,98","$56,52","$63,04","$68,91","$75,38","$81,85","$85,03","$91,25","$97,47","$103,69","$110,43","$117,61","$125,25","$133,39"
"1,5","$44,75","$52,17","$59,62","$65,94","$72,71","$78,45","$85,22","$89,66","$96,28","$102,90","$109,41","$116,52","$124,10","$132,16","$140,75"
"1,6","$46,73","$54,85","$62,04","$69,32","$76,51","$83,70","$89,24","$94,41","$101,32","$108,33","$115,24","$122,73","$130,71","$139,20","$148,25"
"1,7","$48,95","$56,69","$65,11","$72,71","$79,15","$86,65","$93,68","$99,14","$106,46","$113,76","$121,07","$128,94","$137,32","$146,25","$155,75"
"1,8","$51,17","$59,02","$68,19","$75,01","$82,49","$90,25","$98,12","$103,79","$111,49","$119,20","$126,80","$135,04","$143,82","$153,17","$163,12"
"1,9","$53,49","$61,65","$70,15","$77,97","$86,23","$94,37","$102,54","$108,53","$116,53","$124,62","$132,63","$141,25","$150,43","$160,21","$170,62"
2,"$54,61","$63,00","$71,40","$79,79","$88,09","$96,48","$104,87","$113,27","$121,67","$130,06","$138,45","$147,45","$157,03","$167,24","$178,11"
"2,1","$56,78","$65,57","$74,26","$83,06","$91,74","$100,53","$109,22","$118,01","$126,70","$135,49","$144,18","$153,55","$163,53","$174,16","$185,48"
"2,2","$59,05","$68,14","$77,23","$86,32","$95,39","$104,48","$113,57","$122,65","$131,83","$140,92","$150,01","$159,76","$170,15","$181,20","$192,98"
"2,3","$61,23","$70,60","$79,99","$89,38","$98,75","$108,23","$117,61","$127,00","$136,38","$145,76","$155,14","$165,22","$175,96","$187,40","$199,58"
