h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$29,56","$32,59","$36,64","$40,81","$44,86","$49,03","$53,19","$57,25","$61,41","$65,47","$69,63","$73,80","$77,86","$82,38","$87,15"
"0,6","$33,04","$36,45","$41,12","$45,77","$50,44","$55,12","$59,79","$64,46","$69,13","$73,80","$78,46","$83,13","$87,80","$92,89","$98,28"
"0,7","$36,53","$40,40","$45,58","$50,75","$56,03","$61,21","$66,49","$71,67","$76,84","$82,13","$87,30","$92,57","$97,75","$103,42","$109,42"
"0,8","$39,24","$44,26","$50,04","$55,83","$61,51","$67,30","$73,09","$78,87","$84,66","$90,44","$96,12","$101,91","$107,70","$113,95","$120,56"
"0,9","$42,65","$48,12","$54,51","$60,80","$67,10","$73,40","$79,78","$86,08","$92,37","$98,66","$105,06","$111,36","$117,65","$124,47","$131,69"
1,"$46,07","$52,07","$58,88","$65,78","$72,69","$79,48","$86,38","$93,28","$100,19","$107,00","$113,90","$120,80","$127,59","$134,99","$142,82"
"1,1","$49,49","$58,17","$64,61","$72,17","$79,73","$87,38","$94,94","$100,50","$107,91","$115,32","$122,72","$130,13","$137,55","$145,53","$153,97"
"1,2","$53,94","$62,89","$71,20","$78,86","$87,09","$93,60","$101,68","$107,70","$115,62","$123,63","$131,56","$139,57","$147,49","$156,04","$165,09"
"1,3","$57,98","$66,93","$75,89","$84,84","$92,90","$101,76","$110,64","$114,91","$123,44","$131,86","$140,39","$148,91","$157,44","$166,57","$176,23"
"1,4","$60,91","$70,99","$80,58","$90,06","$98,61","$108,10","$115,80","$122,12","$131,15","$140,18","$149,31","$158,35","$167,38","$177,09","$187,36"
"1,5","$63,46","$74,42","$84,45","$94,39","$104,41","$112,79","$122,07","$129,21","$138,87","$148,50","$158,15","$167,79","$177,33","$187,62","$198,50"
"1,6","$66,58","$77,31","$89,00","$99,66","$108,62","$118,44","$128,81","$136,42","$146,68","$156,83","$166,97","$177,13","$187,28","$198,14","$209,63"
"1,7","$69,99","$80,98","$92,29","$103,31","$113,67","$124,66","$135,64","$143,64","$154,39","$165,15","$175,81","$186,57","$197,23","$208,67","$220,77"
"1,8","$71,97","$83,24","$94,50","$105,78","$117,04","$128,30","$139,57","$150,84","$162,11","$173,37","$184,64","$195,91","$207,18","$219,20","$231,91"
"1,9","$75,32","$87,09","$98,97","$110,74","$122,62","$134,39","$146,27","$158,04","$169,92","$181,70","$193,47","$205,35","$217,12","$229,71","$243,04"
2,"$78,67","$91,05","$103,43","$115,82","$128,11","$140,49","$152,86","$165,26","$177,64","$190,02","$202,41","$214,79","$227,07","$240,24","$254,17"
"2,1","$82,02","$94,91","$107,91","$120,80","$133,69","$146,58","$159,57","$172,46","$185,35","$198,35","$211,24","$224,13","$237,02","$250,77","$265,31"
"2,2","$85,36","$98,87","$112,27","$125,76","$139,27","$152,76","$166,16","$179,67","$193,17","$206,57","$220,08","$233,57","$246,97","$261,29","$276,45"
"2,3","$88,72","$102,72","$116,63","$130,65","$144,54","$158,56","$172,46","$186,47","$200,38","$214,38","$228,30","$242,29","$256,21","$271,07","$286,79"
