h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$38,43","$42,45","$48,08","$53,59","$59,22","$64,73","$70,36","$76,00","$81,50","$87,12","$92,64","$98,27","$103,79","$110,01","$116,61"
"0,6","$42,93","$47,50","$53,71","$59,93","$66,15","$72,47","$78,68","$84,90","$91,13","$97,33","$103,56","$109,77","$115,97","$122,93","$130,31"
"0,7","$47,44","$52,54","$59,46","$66,26","$73,17","$80,09","$86,90","$93,81","$100,73","$107,53","$114,45","$121,38","$128,16","$135,85","$144,00"
"0,8","$51,07","$57,58","$65,09","$72,58","$80,21","$87,72","$95,22","$102,73","$110,34","$117,86","$125,36","$132,86","$140,48","$148,91","$157,85"
"0,9","$55,51","$62,63","$70,84","$78,92","$87,12","$95,35","$103,56","$111,74","$119,84","$128,05","$136,26","$144,47","$152,67","$161,83","$171,54"
1,"$59,93","$67,67","$76,45","$85,25","$94,16","$102,96","$111,87","$120,67","$129,47","$138,37","$147,18","$155,96","$164,87","$174,77","$185,25"
"1,1","$64,47","$75,61","$83,85","$93,43","$103,10","$112,80","$122,47","$129,58","$139,07","$148,57","$158,08","$167,57","$177,07","$187,70","$198,96"
"1,2","$70,25","$81,51","$92,22","$101,84","$112,44","$120,57","$130,97","$138,49","$148,70","$158,78","$168,98","$179,06","$189,26","$200,62","$212,65"
"1,3","$75,49","$86,80","$98,14","$109,59","$119,77","$130,98","$142,19","$147,52","$158,30","$169,10","$179,90","$190,67","$201,46","$213,55","$226,36"
"1,4","$79,39","$92,12","$104,17","$116,22","$126,96","$138,90","$148,55","$156,44","$167,92","$179,30","$190,79","$202,28","$213,67","$226,49","$240,08"
"1,5","$82,69","$96,46","$109,03","$121,72","$134,27","$144,72","$156,33","$165,34","$177,43","$189,62","$201,68","$213,77","$225,85","$239,40","$253,76"
"1,6","$86,72","$100,26","$115,02","$128,30","$139,42","$151,79","$164,83","$174,37","$187,04","$199,82","$212,61","$225,39","$238,05","$252,33","$267,47"
"1,7","$91,26","$104,91","$119,10","$132,95","$145,92","$159,56","$173,32","$183,28","$196,65","$210,01","$223,51","$236,87","$250,25","$265,26","$281,18"
"1,8","$93,81","$107,88","$121,95","$136,02","$150,10","$164,06","$178,12","$192,20","$206,27","$220,34","$234,41","$248,48","$262,55","$278,30","$295,00"
"1,9","$98,16","$112,93","$127,58","$142,36","$157,02","$171,80","$186,45","$201,11","$215,88","$230,54","$245,32","$259,98","$274,76","$291,24","$308,72"
2,"$102,61","$117,97","$133,33","$148,70","$164,06","$179,41","$194,77","$210,15","$225,49","$240,86","$256,22","$271,60","$286,95","$304,16","$322,41"
"2,1","$106,95","$123,01","$138,96","$155,01","$170,97","$187,04","$202,98","$219,06","$235,12","$251,07","$267,13","$283,08","$299,14","$317,08","$336,11"
"2,2","$111,29","$128,05","$144,71","$161,35","$178,01","$194,67","$211,32","$227,97","$244,62","$261,38","$278,02","$294,69","$311,34","$330,03","$349,83"
"2,3","$115,74","$132,63","$149,52","$166,39","$183,28","$200,16","$217,05","$233,95","$250,83","$267,73","$284,60","$301,49","$318,37","$337,47","$357,72"
