h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$25,41","$27,94","$31,44","$34,83","$38,33","$41,84","$45,22","$48,73","$52,24","$55,75","$59,12","$62,64","$66,15","$69,79","$73,63"
"0,6","$27,61","$30,32","$34,07","$37,71","$41,47","$45,22","$48,98","$52,74","$56,37","$60,13","$63,90","$67,65","$71,29","$75,21","$79,35"
"0,7","$29,84","$32,57","$36,58","$40,59","$44,60","$48,60","$52,62","$56,62","$60,63","$64,64","$68,65","$72,53","$76,53","$80,74","$85,18"
"0,8","$31,30","$34,95","$39,21","$43,47","$47,73","$51,99","$56,25","$60,51","$64,76","$69,02","$73,29","$77,55","$81,80","$86,30","$91,05"
"0,9","$33,48","$37,33","$41,84","$46,35","$50,86","$55,38","$59,88","$64,51","$69,02","$73,53","$78,05","$82,55","$87,06","$91,85","$96,90"
1,"$35,53","$39,71","$44,47","$49,23","$53,99","$58,76","$63,64","$68,39","$73,16","$77,92","$82,81","$87,56","$92,33","$97,41","$102,77"
"1,1","$37,69","$43,64","$48,05","$53,15","$58,27","$63,50","$68,61","$72,28","$77,42","$82,43","$87,45","$92,58","$97,58","$102,95","$108,61"
"1,2","$40,65","$46,55","$52,09","$57,19","$62,66","$66,96","$72,33","$76,30","$81,55","$86,81","$92,20","$97,46","$102,85","$108,51","$114,47"
"1,3","$43,16","$49,05","$54,85","$60,76","$65,93","$71,78","$77,52","$80,17","$85,81","$91,33","$96,96","$102,47","$108,11","$114,06","$120,33"
"1,4","$44,95","$51,43","$57,61","$63,80","$69,18","$75,30","$80,26","$84,05","$89,94","$95,83","$101,60","$107,48","$113,37","$119,61","$126,18"
"1,5","$46,35","$53,42","$59,80","$66,18","$72,43","$77,69","$83,56","$88,07","$94,07","$100,21","$106,36","$112,49","$118,51","$125,03","$131,90"
"1,6","$48,29","$55,09","$62,54","$69,18","$74,60","$80,76","$87,28","$91,94","$98,34","$104,73","$111,12","$117,37","$123,77","$130,58","$137,76"
"1,7","$50,47","$57,24","$64,34","$71,01","$77,43","$84,21","$90,97","$95,83","$102,47","$109,11","$115,76","$122,39","$129,03","$136,13","$143,61"
"1,8","$51,49","$58,38","$65,27","$72,15","$79,04","$86,06","$92,95","$99,84","$106,73","$113,63","$120,51","$127,40","$134,29","$141,68","$149,47"
"1,9","$53,62","$60,76","$67,89","$75,04","$82,31","$89,43","$96,58","$103,73","$110,87","$118,01","$125,28","$132,41","$139,55","$147,23","$155,32"
2,"$55,62","$63,14","$70,53","$77,92","$85,44","$92,83","$100,21","$107,61","$115,12","$122,51","$129,91","$137,42","$144,81","$152,77","$161,18"
"2,1","$57,75","$65,39","$73,16","$80,80","$88,57","$96,22","$103,85","$111,62","$119,26","$127,03","$134,67","$142,30","$150,08","$158,33","$167,04"
"2,2","$59,88","$67,77","$75,79","$83,69","$91,70","$99,59","$107,61","$115,50","$123,52","$131,42","$139,43","$147,32","$155,34","$163,88","$172,90"
"2,3","$61,88","$69,64","$77,42","$85,18","$92,95","$100,72","$109,61","$117,51","$125,52","$133,42","$141,43","$149,33","$157,34","$165,99","$175,12"
