h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$18,69","$21,08","$23,48","$25,87","$28,26","$30,66","$33,05","$35,46","$37,84","$40,25","$42,64","$45,02","$47,27","$49,64","$52,12"
"0,6","$19,71","$22,10","$24,49","$26,88","$29,28","$31,67","$34,06","$36,45","$38,87","$41,26","$43,65","$46,04","$48,34","$50,76","$53,30"
"0,7","$20,72","$23,11","$25,50","$27,90","$30,29","$32,68","$35,07","$37,46","$39,86","$42,27","$44,67","$47,05","$49,41","$51,88","$54,47"
"0,8","$21,74","$24,12","$26,52","$28,92","$31,30","$33,70","$36,09","$38,49","$40,87","$43,27","$45,67","$48,06","$50,47","$52,99","$55,64"
"0,9","$22,74","$25,13","$27,54","$29,94","$32,32","$34,70","$37,11","$39,49","$41,90","$44,28","$46,67","$49,07","$51,53","$54,10","$56,81"
1,"$23,77","$26,16","$28,55","$30,94","$33,33","$35,73","$38,12","$40,51","$42,90","$45,30","$47,69","$50,08","$52,59","$55,22","$57,98"
"1,1","$25,28","$28,25","$30,75","$32,59","$35,03","$37,47","$39,14","$41,52","$43,92","$46,31","$48,71","$51,09","$53,65","$56,33","$59,15"
"1,2","$26,82","$29,60","$32,10","$34,29","$36,77","$38,51","$40,15","$42,54","$44,92","$47,32","$49,70","$52,10","$54,71","$57,44","$60,31"
"1,3","$28,15","$30,66","$33,18","$35,67","$37,82","$39,53","$41,16","$43,54","$45,94","$48,33","$50,71","$53,11","$55,77","$58,56","$61,48"
"1,4","$28,94","$31,72","$34,22","$36,74","$38,87","$41,37","$42,16","$44,56","$46,95","$49,34","$51,74","$54,12","$56,83","$59,67","$62,65"
"1,5","$29,43","$32,47","$35,30","$37,43","$39,92","$41,60","$43,19","$45,56","$47,97","$50,35","$52,74","$55,14","$57,90","$60,79","$63,83"
"1,6","$30,43","$33,53","$36,02","$38,51","$40,20","$42,65","$44,20","$46,58","$48,97","$51,37","$53,76","$56,15","$58,96","$61,91","$65,00"
"1,7","$31,47","$33,92","$36,35","$38,79","$41,23","$43,68","$45,21","$47,60","$49,99","$52,38","$54,76","$57,15","$60,01","$63,01","$66,16"
"1,8","$32,50","$34,94","$37,38","$39,82","$42,28","$44,70","$46,22","$48,60","$51,00","$53,39","$55,77","$58,17","$61,08","$64,13","$67,34"
"1,9","$33,63","$36,16","$38,69","$41,21","$43,76","$46,26","$47,83","$50,30","$52,79","$55,26","$57,73","$60,21","$63,22","$66,38","$69,70"
2,"$34,81","$37,42","$40,05","$42,66","$45,29","$47,88","$49,51","$52,06","$54,63","$57,19","$59,75","$62,31","$65,43","$68,70","$72,14"
"2,1","$36,03","$38,73","$41,45","$44,15","$46,88","$49,56","$51,24","$53,89","$56,54","$59,19","$61,84","$64,49","$67,72","$71,11","$74,66"
"2,2","$37,29","$40,09","$42,90","$45,70","$48,52","$51,29","$53,03","$55,77","$58,52","$61,26","$64,00","$66,75","$70,09","$73,59","$77,27"
"2,3","$38,60","$41,49","$44,40","$47,29","$50,21","$53,09","$54,89","$57,73","$60,57","$63,41","$66,24","$69,09","$72,54","$76,17","$79,98"
"2,4","$39,95","$42,94","$45,95","$48,95","$51,97","$54,94","$56,81","$59,75","$62,69","$65,63","$68,56","$71,51","$75,08","$78,84","$82,78"
