h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$13,56","$15,24","$16,91","$18,60","$20,29","$21,96","$23,64","$25,33","$27,01","$28,69","$30,36","$32,05","$33,49","$35,00","$36,57"
"0,6","$14,25","$15,93","$17,61","$19,29","$20,96","$22,66","$24,33","$26,02","$27,69","$29,38","$31,05","$32,74","$34,22","$35,76","$37,36"
"0,7","$14,93","$16,61","$18,30","$19,96","$21,65","$23,35","$25,02","$26,70","$28,39","$30,06","$31,75","$33,43","$34,93","$36,50","$38,14"
"0,8","$15,64","$17,31","$18,99","$20,67","$22,36","$24,03","$25,71","$27,40","$29,07","$30,75","$32,43","$34,12","$35,65","$37,26","$38,94"
"0,9","$16,32","$18,00","$19,70","$21,37","$23,04","$24,74","$26,41","$28,09","$29,75","$31,45","$33,12","$34,80","$36,37","$38,01","$39,72"
1,"$17,00","$18,70","$20,37","$22,06","$23,73","$25,42","$27,10","$28,78","$30,46","$32,14","$33,81","$35,51","$37,10","$38,77","$40,52"
"1,1","$18,06","$20,17","$21,89","$23,19","$24,92","$26,63","$27,78","$29,47","$31,15","$32,83","$34,52","$36,18","$37,81","$39,51","$41,29"
"1,2","$19,13","$21,07","$22,84","$24,37","$26,12","$27,33","$28,48","$30,15","$31,83","$33,54","$35,19","$36,87","$38,53","$40,27","$42,08"
"1,3","$20,04","$21,80","$23,57","$25,35","$26,84","$28,03","$29,16","$30,86","$32,53","$34,19","$35,88","$37,58","$39,27","$41,03","$42,88"
"1,4","$20,56","$22,53","$24,30","$26,06","$27,55","$29,30","$29,86","$31,55","$33,21","$34,89","$36,58","$38,25","$39,97","$41,77","$43,65"
"1,5","$20,88","$23,03","$25,02","$26,53","$28,26","$29,45","$30,56","$32,24","$33,90","$35,58","$37,27","$38,94","$40,70","$42,53","$44,44"
"1,6","$21,59","$23,76","$25,49","$27,24","$28,43","$30,15","$31,24","$32,92","$34,60","$36,27","$37,96","$39,64","$41,42","$43,28","$45,23"
"1,7","$22,30","$23,99","$25,71","$27,42","$29,14","$30,86","$31,94","$33,61","$35,28","$36,98","$38,66","$40,32","$42,14","$44,03","$46,01"
"1,8","$23,01","$24,71","$26,42","$28,14","$29,86","$31,55","$32,61","$34,29","$35,99","$37,66","$39,33","$41,01","$42,86","$44,79","$46,80"
"1,9","$23,70","$25,46","$27,21","$28,99","$30,75","$32,50","$33,59","$35,32","$37,07","$38,79","$40,51","$42,24","$44,15","$46,13","$48,21"
2,"$24,41","$26,22","$28,03","$29,86","$31,67","$33,47","$34,60","$36,38","$38,18","$39,95","$41,73","$43,51","$45,47","$47,52","$49,65"
"2,1","$25,14","$27,01","$28,87","$30,75","$32,62","$34,47","$35,63","$37,47","$39,32","$41,15","$42,98","$44,82","$46,83","$48,94","$51,14"
"2,2","$25,90","$27,82","$29,73","$31,67","$33,60","$35,51","$36,70","$38,60","$40,50","$42,38","$44,27","$46,16","$48,24","$50,41","$52,68"
"2,3","$26,68","$28,65","$30,63","$32,62","$34,61","$36,57","$37,80","$39,75","$41,72","$43,66","$45,60","$47,55","$49,69","$51,92","$54,26"
"2,4","$27,48","$29,51","$31,54","$33,60","$35,65","$37,67","$38,94","$40,95","$42,97","$44,97","$46,96","$48,97","$51,18","$53,48","$55,89"
