h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$23,07","$26,09","$29,12","$32,15","$35,17","$38,21","$41,24","$44,26","$47,29","$50,33","$53,34","$56,39","$59,49","$62,76","$66,21"
"0,6","$24,38","$27,40","$30,43","$33,46","$36,49","$39,51","$42,54","$45,56","$48,59","$51,63","$54,63","$57,68","$60,85","$64,20","$67,73"
"0,7","$25,68","$28,70","$31,74","$34,78","$37,78","$40,82","$43,84","$46,88","$49,92","$52,93","$55,96","$58,99","$62,23","$65,65","$69,26"
"0,8","$26,99","$30,02","$33,04","$36,08","$39,10","$42,13","$45,17","$48,18","$51,20","$54,24","$57,26","$60,30","$63,62","$67,12","$70,81"
"0,9","$28,31","$31,31","$34,35","$37,38","$40,41","$43,45","$46,46","$49,50","$52,52","$55,55","$58,57","$61,60","$64,99","$68,56","$72,33"
1,"$29,61","$32,64","$35,67","$38,70","$41,73","$44,75","$47,78","$50,81","$53,85","$56,87","$59,88","$62,92","$66,38","$70,04","$73,89"
"1,1","$31,54","$35,30","$38,44","$40,80","$43,89","$46,97","$49,08","$52,12","$55,14","$58,16","$61,19","$64,22","$67,75","$71,48","$75,41"
"1,2","$33,53","$37,04","$40,19","$42,96","$46,12","$48,33","$50,39","$53,42","$56,45","$59,48","$62,50","$65,52","$69,13","$72,93","$76,94"
"1,3","$35,21","$38,39","$41,59","$44,76","$47,49","$49,66","$51,70","$54,73","$57,74","$60,77","$63,80","$66,83","$70,51","$74,38","$78,48"
"1,4","$36,24","$39,79","$42,95","$46,12","$48,83","$51,98","$53,02","$56,05","$59,07","$62,09","$65,13","$68,15","$71,89","$75,85","$80,02"
"1,5","$36,89","$40,76","$44,31","$47,04","$50,19","$52,33","$54,30","$57,33","$60,36","$63,39","$66,42","$69,45","$73,27","$77,30","$81,55"
"1,6","$38,21","$42,12","$45,27","$48,43","$50,58","$53,65","$55,64","$58,65","$61,67","$64,72","$67,73","$70,76","$74,65","$78,75","$83,09"
"1,7","$39,55","$42,65","$45,74","$48,81","$51,91","$54,99","$56,95","$59,97","$63,01","$66,01","$69,05","$72,06","$76,03","$80,21","$84,62"
"1,8","$40,90","$43,97","$47,05","$50,14","$53,22","$56,32","$58,25","$61,27","$64,30","$67,33","$70,35","$73,39","$77,43","$81,68","$86,18"
"1,9","$42,33","$45,51","$48,70","$51,90","$55,09","$58,30","$60,29","$63,42","$66,55","$69,69","$72,81","$75,96","$80,14","$84,54","$89,19"
2,"$43,82","$47,10","$50,40","$53,71","$57,01","$60,34","$62,40","$65,64","$68,88","$72,13","$75,36","$78,62","$82,94","$87,50","$92,31"
"2,1","$45,35","$48,75","$52,17","$55,59","$59,01","$62,45","$64,59","$67,93","$71,29","$74,65","$78,00","$81,37","$85,84","$90,56","$95,55"
"2,2","$46,94","$50,46","$53,99","$57,54","$61,08","$64,63","$66,85","$70,31","$73,79","$77,26","$80,73","$84,22","$88,85","$93,73","$98,89"
"2,3","$48,58","$52,23","$55,88","$59,55","$63,21","$66,90","$69,19","$72,77","$76,37","$79,97","$83,55","$87,16","$91,96","$97,01","$102,35"
"2,4","$50,28","$54,05","$57,84","$61,64","$65,43","$69,24","$71,61","$75,32","$79,04","$82,77","$86,48","$90,21","$95,18","$100,41","$105,93"
