h,"0,4","0,5","0,6","0,7","0,8","0,9",1,"1,1","1,2","1,3","1,4","1,5","1,6","1,7","1,8"
"0,5","$33,47","$37,92","$42,41","$46,86","$51,34","$55,80","$60,24","$64,74","$69,19","$73,66","$78,13","$82,59","$87,54","$92,80","$98,37"
"0,6","$35,41","$39,89","$44,34","$48,83","$53,31","$57,75","$62,21","$66,67","$71,16","$75,62","$80,08","$84,54","$89,61","$94,99","$100,69"
"0,7","$37,38","$41,85","$46,31","$50,80","$55,24","$59,69","$64,18","$68,63","$73,10","$77,55","$82,04","$86,50","$91,69","$97,19","$103,02"
"0,8","$39,35","$43,81","$48,26","$52,72","$57,19","$61,68","$66,13","$70,60","$75,04","$79,52","$83,99","$88,45","$93,76","$99,39","$105,35"
"0,9","$41,30","$45,76","$50,21","$54,67","$59,17","$63,62","$68,07","$72,56","$77,01","$81,48","$85,94","$90,40","$95,83","$101,58","$107,67"
1,"$43,25","$47,73","$52,19","$56,64","$61,10","$65,58","$70,04","$74,50","$78,98","$83,44","$87,90","$92,35","$97,89","$103,77","$109,99"
"1,1","$46,09","$51,65","$56,30","$59,78","$64,32","$68,87","$72,00","$76,45","$80,94","$85,38","$89,86","$94,30","$99,96","$105,95","$112,31"
"1,2","$49,06","$54,21","$58,88","$62,99","$67,64","$70,87","$73,95","$78,42","$82,86","$87,35","$91,81","$96,27","$102,04","$108,17","$114,66"
"1,3","$51,58","$56,26","$60,96","$65,63","$69,66","$72,87","$75,90","$80,36","$84,82","$89,31","$93,76","$98,24","$104,13","$110,38","$117,00"
"1,4","$53,11","$58,33","$63,02","$67,69","$71,69","$76,34","$77,85","$82,32","$86,79","$91,25","$95,73","$100,18","$106,20","$112,57","$119,32"
"1,5","$54,11","$59,80","$65,07","$69,08","$73,71","$76,87","$79,84","$84,29","$88,73","$93,20","$97,68","$102,12","$108,25","$114,74","$121,63"
"1,6","$56,11","$61,83","$66,46","$71,11","$74,31","$78,85","$81,78","$86,24","$90,69","$95,17","$99,62","$104,10","$110,35","$116,97","$123,99"
"1,7","$58,09","$62,64","$67,21","$71,76","$76,30","$80,85","$83,72","$88,19","$92,68","$97,11","$101,56","$106,05","$112,41","$119,16","$126,31"
"1,8","$60,06","$64,65","$69,20","$73,74","$78,31","$82,84","$85,68","$90,15","$94,62","$99,08","$103,54","$107,99","$114,47","$121,33","$128,61"
"1,9","$62,46","$67,23","$71,96","$76,69","$81,44","$86,16","$89,11","$93,75","$98,40","$103,05","$107,68","$112,31","$119,05","$126,19","$133,76"
2,"$64,96","$69,92","$74,84","$79,75","$84,70","$89,60","$92,67","$97,50","$102,34","$107,17","$111,99","$116,80","$123,81","$131,24","$139,11"
"2,1","$67,56","$72,72","$77,84","$82,94","$88,08","$93,19","$96,38","$101,40","$106,43","$111,45","$116,47","$121,47","$128,76","$136,48","$144,67"
"2,2","$70,26","$75,63","$80,95","$86,26","$91,61","$96,92","$100,23","$105,46","$110,69","$115,91","$121,13","$126,33","$133,91","$141,94","$150,46"
"2,3","$73,07","$78,65","$84,19","$89,71","$95,27","$100,79","$104,24","$109,68","$115,11","$120,55","$125,97","$131,38","$139,27","$147,62","$156,48"
"2,4","$75,99","$81,80","$87,56","$93,30","$99,08","$104,82","$108,41","$114,07","$119,72","$125,37","$131,01","$136,64","$144,84","$153,53","$162,74"
